2.821751000000006	,0.9999999999999999	,0.9322055785123967	,0.0	,0.0	,0.0	,1.0	,1.1473992284155914	,0.0	,0.0	,0.0
2.841161999999997	,0.9999999999999999	,0.9322055785123967	,0.0	,0.0	,0.0	,1.0	,1.1473992284155914	,0.0	,0.0	,0.0
2.8621800000000093	,0.9999999999999999	,0.9322055785123967	,0.0	,0.0	,0.0	,1.0	,1.1472661966209925	,0.0	,-0.013303179459890915	,0.0
2.8825690000000037	,0.9999999999999999	,0.9323347107438017	,0.0	,0.0	,0.0	,1.0	,1.1472661966209925	,0.0	,-0.013303179459890915	,0.0
2.9030410000000018	,0.9999999999999999	,0.9323347107438017	,0.0	,0.0	,0.0	,1.0	,1.1472661966209925	,0.0	,0.0	,0.0
2.9236140000000006	,0.9999999999999999	,0.9323347107438017	,0.0	,0.0	,0.0	,1.0	,1.1473992284155914	,0.0	,0.0	,0.0
2.9440019999999976	,0.9999999999999999	,0.9323347107438017	,0.0	,0.0	,0.0	,1.0	,1.1472661966209925	,0.0	,-0.013303179459890915	,0.0
2.963571999999999	,0.9999999999999999	,0.9323347107438017	,0.0	,0.0	,0.0	,1.0	,1.1472661966209925	,0.0	,0.0	,0.0
2.984654000000006	,0.9999999999999999	,0.9323347107438017	,0.0	,0.0	,0.0	,1.0	,1.1471331648263936	,0.0	,-0.013303179459890915	,0.0
3.0048850000000016	,0.9999999999999999	,0.9324638429752066	,0.0	,0.012913223140495868	,0.0	,1.0	,1.1471331648263936	,0.0	,0.0	,0.0
3.0255659999999978	,0.9999999999999999	,0.9324638429752066	,0.0	,0.0	,0.0	,1.0	,1.1471331648263936	,0.0	,0.0	,0.0
3.046112000000008	,0.9999999999999999	,0.9324638429752066	,0.0	,0.0	,0.0	,1.0	,1.1468671012371956	,0.0	,-0.013303179459890915	,0.0
3.0663040000000024	,0.9999999999999999	,0.9324638429752066	,0.0	,0.0	,0.0	,1.0	,1.1468671012371956	,0.0	,0.0	,0.0
3.086582000000007	,0.9999999999999999	,0.9324638429752066	,0.0	,0.0	,0.0	,1.0	,1.1468671012371956	,0.0	,0.0	,0.0
3.1064520000000044	,0.9999999999999999	,0.9324638429752066	,0.0	,0.0	,0.0	,1.0	,1.1468671012371956	,0.0	,0.0	,0.0
3.126829999999998	,0.9999999999999999	,0.9324638429752066	,0.0	,0.0	,0.0	,1.0	,1.1467340694425967	,0.0	,-0.013303179459890915	,0.0
3.1466230000000053	,0.9999999999999999	,0.9324638429752066	,0.0	,0.0	,0.0	,1.0	,1.1467340694425967	,0.0	,0.0	,0.0
3.1663210000000106	,0.9999999999999999	,0.9324638429752066	,0.0	,0.0	,0.0	,1.0	,1.1467340694425967	,0.0	,0.0	,0.0
3.186852000000002	,0.9999999999999999	,0.9324638429752066	,0.0	,0.0	,0.0	,1.0	,1.1467340694425967	,0.0	,0.0	,0.0
3.206275000000005	,0.9999999999999999	,0.9325929752066116	,0.0	,0.0	,0.0	,1.0	,1.1467340694425967	,0.0	,0.0	,0.0
3.2263280000000094	,0.9999999999999999	,0.9325929752066116	,0.0	,0.0	,0.0	,1.0	,1.1467340694425967	,0.0	,0.0	,0.0
3.2462270000000046	,0.9999999999999999	,0.9327221074380165	,0.0	,0.012913223140495868	,0.0	,1.0	,1.1467340694425967	,0.0	,0.0	,0.0
3.2667980000000085	,0.9999999999999999	,0.9327221074380165	,0.0	,0.0	,0.0	,1.0	,1.1467340694425967	,0.0	,0.0	,0.0
3.286791000000008	,0.9999999999999999	,0.9327221074380165	,0.0	,0.0	,0.0	,1.0	,1.1466010376479978	,0.0	,-0.013303179459890915	,0.0
3.3065500000000014	,0.9999999999999999	,0.9327221074380165	,0.0	,0.0	,0.0	,1.0	,1.1466010376479978	,0.0	,-0.013303179459890915	,0.0
3.3467800000000096	,0.9999999999999999	,0.9327221074380165	,0.0	,0.0	,0.0	,1.0	,1.146468005853399	,0.0	,0.0	,0.0
3.366534999999999	,0.9999999999999999	,0.9327221074380165	,0.0	,0.0	,0.0	,1.0	,1.146468005853399	,0.0	,0.0	,0.0
3.3874799999999965	,0.9999999999999999	,0.9327221074380165	,0.0	,0.0	,0.0	,1.0	,1.1463349740588	,0.0	,0.0	,0.0
3.408077000000006	,0.9999999999999999	,0.9327221074380165	,0.0	,0.0	,0.0	,1.0	,1.1462019422642011	,0.0	,-0.013303179459890915	,0.0
3.429010000000005	,0.9999999999999999	,0.9327221074380165	,0.0	,0.0	,0.0	,1.0	,1.1462019422642011	,0.0	,-0.013303179459890915	,0.0
3.448397	,0.9999999999999999	,0.9327221074380165	,0.0	,0.0	,0.0	,1.0	,1.1462019422642011	,0.0	,0.0	,0.0
3.46979300000001	,0.9999999999999999	,0.9328512396694215	,0.0	,0.0	,0.0	,1.0	,1.1460689104696022	,0.0	,0.0	,0.0
3.4896150000000006	,0.9999999999999999	,0.9328512396694215	,0.0	,0.0	,0.0	,1.0	,1.1460689104696022	,0.0	,0.0	,0.0
3.5092620000000068	,0.9999999999999999	,0.9328512396694215	,0.0	,0.0	,0.0	,1.0	,1.1460689104696022	,0.0	,0.0	,0.0
3.5301630000000017	,0.9999999999999999	,0.9329803719008265	,0.0	,0.012913223140495868	,0.0	,1.0	,1.1460689104696022	,0.0	,0.0	,0.0
3.540585000000007	,0.9999999999999999	,0.9329803719008265	,0.0	,0.0	,0.0	,1.0	,1.1459358786750033	,0.0	,0.0	,0.0
3.5609639999999985	,0.9999999999999999	,0.9329803719008265	,0.0	,0.0	,0.0	,1.0	,1.1459358786750033	,0.0	,0.0	,0.0
3.580454000000003	,0.9999999999999999	,0.9329803719008265	,0.0	,0.0	,0.0	,1.0	,1.1459358786750033	,0.0	,0.0	,0.0
3.602123000000006	,0.9999999999999999	,0.9331095041322314	,0.0	,0.012913223140495868	,0.0	,1.0	,1.1458028468804045	,0.0	,0.0	,0.0
3.623086999999998	,0.9999999999999999	,0.9331095041322314	,0.0	,0.0	,0.0	,1.0	,1.1458028468804045	,0.0	,0.0	,0.0
3.643601000000004	,0.9999999999999999	,0.9331095041322314	,0.0	,0.0	,0.0	,1.0	,1.1456698150858056	,0.0	,0.0	,0.0
3.664304999999999	,0.9999999999999999	,0.9332386363636364	,0.0	,0.012913223140495868	,0.0	,1.0	,1.1456698150858056	,0.0	,0.0	,0.0
3.684314999999998	,0.9999999999999999	,0.9332386363636364	,0.0	,0.0	,0.0	,1.0	,1.1455367832912067	,0.0	,0.0	,0.0
3.704819999999998	,0.9999999999999999	,0.9332386363636364	,0.0	,0.0	,0.0	,1.0	,1.1454037514966078	,0.0	,0.0	,0.0
3.724378999999999	,0.9999999999999999	,0.9332386363636364	,0.0	,0.0	,0.0	,1.0	,1.1452707197020089	,0.0	,0.0	,0.0
3.7450639999999993	,0.9999999999999999	,0.9332386363636364	,0.0	,0.0	,0.0	,1.0	,1.1451376879074098	,0.0	,0.0	,0.0
3.7658289999999965	,0.9999999999999999	,0.9333677685950413	,0.0	,0.012913223140495868	,0.0	,1.0	,1.1450046561128109	,0.0	,0.0	,0.0
3.7864820000000066	,0.9999999999999999	,0.9334969008264463	,0.0	,0.012913223140495868	,0.0	,1.0	,1.144738592523613	,0.0	,0.0	,0.0
3.8079030000000103	,0.9999999999999999	,0.9334969008264463	,0.0	,0.0	,0.0	,1.0	,1.144738592523613	,0.0	,0.0	,0.0
3.8274700000000053	,0.9999999999999999	,0.9334969008264463	,0.0	,0.0	,0.0	,1.0	,1.1444725289344153	,0.0	,0.0	,0.0
3.8482110000000063	,0.9999999999999999	,0.9334969008264463	,0.0	,0.0	,0.0	,1.0	,1.1444725289344153	,0.0	,0.0	,0.0
3.8690289999999976	,0.9999999999999999	,0.9334969008264463	,0.0	,0.0	,0.0	,1.0	,1.1443394971398164	,0.0	,0.0	,0.0
3.889437000000001	,0.9999999999999999	,0.9336260330578512	,0.0	,0.0	,0.0	,1.0	,1.1442064653452175	,0.0	,-0.013303179459890915	,0.0
3.9095549999999974	,0.9999999999999999	,0.9336260330578512	,0.0	,0.0	,0.0	,1.0	,1.1442064653452175	,0.0	,0.0	,0.0
3.929186999999999	,0.9999999999999999	,0.9337551652892562	,0.0	,0.012913223140495868	,0.0	,1.0	,1.1440734335506186	,0.0	,0.0	,0.0
3.950141000000002	,0.9999999999999999	,0.9337551652892562	,0.0	,0.0	,0.0	,1.0	,1.1440734335506186	,0.0	,0.0	,0.0
3.9602840000000015	,0.9999999999999999	,0.9337551652892562	,0.0	,0.0	,0.0	,1.0	,1.1440734335506186	,0.0	,0.0	,0.0
3.9811679999999967	,0.9999999999999999	,0.9338842975206612	,0.0	,0.0	,0.0	,1.0	,1.1439404017560197	,0.0	,0.0	,0.0
4.011312000000004	,0.9999999999999999	,0.9338842975206612	,0.0	,0.0	,0.0	,1.0	,1.1438073699614209	,0.0	,0.0	,0.0
4.021864000000008	,0.9999999999999999	,0.9338842975206612	,0.0	,0.0	,0.0	,1.0	,1.1438073699614209	,0.0	,0.0	,0.0
4.041503000000006	,0.9999999999999999	,0.9340134297520661	,0.0	,0.0	,0.0	,1.0	,1.1438073699614209	,0.0	,0.0	,0.0
4.061284000000001	,0.9999999999999999	,0.9340134297520661	,0.0	,0.0	,0.0	,1.0	,1.1438073699614209	,0.0	,0.0	,0.0
4.081912000000003	,0.9999999999999999	,0.9340134297520661	,0.0	,0.0	,0.0	,1.0	,1.143674338166822	,0.0	,-0.013303179459890915	,0.0
4.111556000000007	,0.9999999999999999	,0.9340134297520661	,0.0	,0.0	,0.0	,1.0	,1.143408274577624	,0.0	,-0.013303179459890915	,0.0
4.121312000000003	,0.9999999999999999	,0.9341425619834711	,0.0	,0.0	,0.0	,1.0	,1.143408274577624	,0.0	,-0.013303179459890915	,0.0
4.143042000000008	,0.9999999999999999	,0.9341425619834711	,0.0	,0.0	,0.0	,1.0	,1.143408274577624	,0.0	,0.0	,0.0
4.164169000000001	,0.9999999999999999	,0.9341425619834711	,0.0	,0.0	,0.0	,1.0	,1.143408274577624	,0.0	,0.0	,0.0
4.1847020000000015	,0.9999999999999999	,0.9341425619834711	,0.0	,0.0	,0.0	,1.0	,1.143275242783025	,0.0	,0.0	,0.0
4.204166999999998	,0.9999999999999999	,0.9341425619834711	,0.0	,0.0	,0.0	,1.0	,1.1431422109884262	,0.0	,0.0	,0.0
4.224713000000008	,0.9999999999999999	,0.9341425619834711	,0.0	,0.0	,0.0	,1.0	,1.1430091791938273	,0.0	,0.0	,0.0
4.2456710000000015	,0.9999999999999999	,0.9341425619834711	,0.0	,0.0	,0.0	,1.0	,1.1427431156046295	,0.0	,-0.013303179459890915	,0.0
4.265148000000011	,0.9999999999999999	,0.9341425619834711	,0.0	,0.0	,0.0	,1.0	,1.1426100838100306	,0.0	,0.0	,0.0
4.286011000000002	,0.9999999999999999	,0.9341425619834711	,0.0	,0.0	,0.0	,1.0	,1.142210988426234	,0.0	,-0.013303179459890915	,0.0
4.306117	,0.9999999999999999	,0.9341425619834711	,0.0	,0.0	,0.0	,1.0	,1.142210988426234	,0.0	,-0.013303179459890915	,0.0
4.326632000000004	,0.9999999999999999	,0.9341425619834711	,0.0	,0.0	,0.0	,1.0	,1.142077956631635	,0.0	,-0.013303179459890915	,0.0
4.346615	,0.9999999999999999	,0.9341425619834711	,0.0	,0.0	,0.0	,1.0	,1.1419449248370361	,0.0	,0.0	,0.0
4.3667620000000085	,0.9999999999999999	,0.934271694214876	,0.0	,0.0	,0.0	,1.0	,1.1418118930424372	,0.0	,0.0	,0.0
4.386400000000009	,0.9999999999999999	,0.934271694214876	,0.0	,0.0	,0.0	,1.0	,1.1416788612478381	,0.0	,0.0	,0.0
4.407970000000006	,0.9999999999999999	,0.934400826446281	,0.0	,0.012913223140495868	,0.0	,1.0	,1.1416788612478381	,0.0	,0.0	,0.0
4.427635000000009	,0.9999999999999999	,0.934400826446281	,0.0	,0.0	,0.0	,1.0	,1.1416788612478381	,0.0	,0.0	,0.0
